Temporada,Time_casa,Time_visitante,Placar_mand,Placar_visit,Result_mand,Ranking_mand,Ranking_visit,Valor_mand,Valor_visit,Taxa_gols_mand,Taxa_gols_visit,Vitorias_mand,Derrotas_mand,Empates_mand,Vitorias_visit,Derrotas_visit,Empates_visit,Saldo_gols_mand,Saldo_gols_visit,Aproveitamento_mand,Aproveitamento_visit
2016,Santos FC,Athletico Paranaense,2,0,2,13936.0,11218.0,36.0,40.73,1.6071428571428572,0.9642857142857143,15.0,10.0,3.0,13.0,12.0,3.0,19.0,2.0,0.5714285714285714,0.5
2016,Chapecoense,Vitória - BA,1,4,0,6336.0,7166.0,35.2,23.45,1.3928571428571428,1.3571428571428572,9.0,8.0,11.0,9.0,11.0,8.0,-8.0,-1.0,0.4523809523809524,0.4166666666666667
2016,Botafogo - RJ,Corinthians SP,2,0,2,10932.0,14664.0,12.65,48.2,1.25,1.25,12.0,11.0,5.0,12.0,11.0,5.0,2.0,6.0,0.4880952380952381,0.4880952380952381
2016,Ponte Preta,Atlético Mineiro,1,2,0,8080.0,13244.0,28.15,62.55,1.3214285714285714,1.6428571428571428,11.0,11.0,6.0,15.0,6.0,7.0,-6.0,9.0,0.4642857142857143,0.6190476190476191
2016,Cruzeiro,Grêmio Porto Alegre,1,0,2,14064.0,14210.0,54.85,54.53,1.25,1.1785714285714286,9.0,13.0,6.0,11.0,10.0,7.0,-6.0,0.0,0.39285714285714285,0.47619047619047616
2016,Internacional,Figueirense - SC,1,0,2,13000.0,9012.0,43.6,20.95,1.0,0.9642857142857143,8.0,14.0,6.0,7.0,11.0,10.0,-6.0,-9.0,0.35714285714285715,0.36904761904761907
2016,Santa Cruz - PE,Palmeiras,2,3,0,4310.0,13056.0,10.65,69.95,1.1785714285714286,1.7857142857142858,6.0,17.0,5.0,17.0,5.0,6.0,-14.0,23.0,0.27380952380952384,0.6785714285714286
2016,Coritiba FC,América - MG,3,0,2,10686.0,5202.0,19.6,30.15,1.25,0.6785714285714286,9.0,10.0,9.0,5.0,17.0,6.0,2.0,-24.0,0.42857142857142855,0.25
2016,Vitória - BA,Grêmio Porto Alegre,0,1,0,7166.0,14210.0,23.45,54.53,1.3103448275862069,1.1724137931034482,9.0,12.0,8.0,12.0,10.0,7.0,-2.0,1.0,0.40229885057471265,0.4942528735632184
2016,Athletico Paranaense,Chapecoense,3,1,2,11218.0,6336.0,40.73,35.2,1.0344827586206897,1.3793103448275863,14.0,12.0,3.0,9.0,9.0,11.0,4.0,-10.0,0.5172413793103449,0.4367816091954023
2016,Corinthians SP,Atlético Mineiro,0,0,1,14664.0,13244.0,48.2,62.55,1.206896551724138,1.5862068965517242,12.0,11.0,6.0,15.0,6.0,8.0,6.0,9.0,0.4827586206896552,0.6091954022988506
2016,Santos FC,Fluminense RJ,2,1,2,13936.0,12682.0,36.0,53.85,1.6206896551724137,1.2413793103448276,16.0,10.0,3.0,13.0,9.0,7.0,20.0,6.0,0.5862068965517241,0.5287356321839081
2016,Sport - PE,São Paulo FC,1,1,1,7928.0,13374.0,42.5,62.95,1.3448275862068966,0.9655172413793104,9.0,13.0,7.0,9.0,11.0,9.0,-6.0,-1.0,0.39080459770114945,0.41379310344827586
2016,Internacional,Coritiba FC,1,0,2,13000.0,10686.0,43.6,19.6,1.0,1.206896551724138,9.0,14.0,6.0,9.0,11.0,9.0,-5.0,1.0,0.3793103448275862,0.41379310344827586
2016,Cruzeiro,Ponte Preta,2,0,2,14064.0,8080.0,54.85,28.15,1.2758620689655173,1.2758620689655173,10.0,13.0,6.0,11.0,12.0,6.0,-4.0,-8.0,0.41379310344827586,0.4482758620689655
2016,Flamengo RJ,Santa Cruz - PE,3,0,2,13288.0,4310.0,55.55,10.65,1.3793103448275863,1.1379310344827587,17.0,6.0,6.0,6.0,18.0,5.0,14.0,-17.0,0.6551724137931034,0.26436781609195403
2016,Figueirense - SC,Botafogo - RJ,0,1,0,9012.0,10932.0,20.95,12.65,0.9310344827586207,1.2413793103448276,7.0,12.0,10.0,13.0,11.0,5.0,-10.0,3.0,0.3563218390804598,0.5057471264367817
2016,América - MG,Palmeiras,0,2,0,5202.0,13056.0,30.15,69.95,0.6551724137931034,1.793103448275862,5.0,18.0,6.0,18.0,5.0,6.0,-26.0,25.0,0.2413793103448276,0.6896551724137931
2016,Chapecoense,Sport - PE,3,0,2,6336.0,7928.0,35.2,42.5,1.4333333333333333,1.3,10.0,9.0,11.0,9.0,14.0,7.0,-7.0,-9.0,0.45555555555555555,0.37777777777777777
2016,Coritiba FC,Figueirense - SC,0,0,1,10686.0,9012.0,19.6,20.95,1.1666666666666667,0.9,9.0,11.0,10.0,7.0,12.0,11.0,1.0,-10.0,0.4111111111111111,0.35555555555555557
2016,Botafogo - RJ,Internacional,1,0,2,10932.0,13000.0,12.65,43.6,1.2333333333333334,0.9666666666666667,14.0,11.0,5.0,9.0,15.0,6.0,4.0,-6.0,0.5222222222222223,0.36666666666666664
2016,Santa Cruz - PE,Corinthians SP,2,4,0,4310.0,14664.0,10.65,48.2,1.1666666666666667,1.3,6.0,19.0,5.0,13.0,11.0,6.0,-19.0,8.0,0.25555555555555554,0.5
2016,Palmeiras,Cruzeiro,0,0,1,13056.0,14064.0,69.95,54.85,1.7333333333333334,1.2333333333333334,18.0,5.0,7.0,10.0,13.0,7.0,25.0,-4.0,0.6777777777777778,0.4111111111111111
2016,Atlético Mineiro,América - MG,3,0,2,13244.0,5202.0,62.55,30.15,1.6333333333333333,0.6333333333333333,16.0,6.0,8.0,5.0,19.0,6.0,12.0,-29.0,0.6222222222222222,0.23333333333333334
2016,Ponte Preta,Vitória - BA,2,0,2,8080.0,7166.0,28.15,23.45,1.3,1.2666666666666666,12.0,12.0,6.0,9.0,13.0,8.0,-6.0,-4.0,0.4666666666666667,0.3888888888888889
2016,Fluminense RJ,Flamengo RJ,1,2,0,12682.0,13288.0,53.85,55.55,1.2333333333333334,1.4,13.0,10.0,7.0,18.0,6.0,6.0,5.0,15.0,0.5111111111111111,0.6666666666666666
2016,São Paulo FC,Santos FC,0,1,0,13374.0,13936.0,62.95,36.0,0.9333333333333333,1.6,9.0,12.0,9.0,17.0,10.0,3.0,-2.0,21.0,0.4,0.6
2016,Grêmio Porto Alegre,Athletico Paranaense,1,0,2,14210.0,11218.0,54.53,40.73,1.1666666666666667,1.0,13.0,10.0,7.0,14.0,13.0,3.0,2.0,3.0,0.5111111111111111,0.5
2016,Botafogo - RJ,Atlético Mineiro,3,2,2,10932.0,13244.0,12.65,62.55,1.2903225806451613,1.6451612903225807,15.0,11.0,5.0,16.0,7.0,8.0,5.0,11.0,0.5376344086021505,0.6021505376344086
2016,Cruzeiro,Chapecoense,0,0,1,14064.0,6336.0,54.85,35.2,1.1935483870967742,1.3870967741935485,10.0,13.0,8.0,10.0,9.0,12.0,-4.0,-7.0,0.40860215053763443,0.45161290322580644
2016,Internacional,Flamengo RJ,2,1,2,13000.0,13288.0,43.6,55.55,1.0,1.3870967741935485,10.0,15.0,6.0,18.0,7.0,6.0,-5.0,14.0,0.3870967741935484,0.6451612903225806
2016,Athletico Paranaense,Coritiba FC,2,0,2,11218.0,10686.0,40.73,19.6,1.032258064516129,1.1290322580645162,15.0,13.0,3.0,9.0,12.0,10.0,5.0,-1.0,0.5161290322580645,0.3978494623655914
2016,Figueirense - SC,Palmeiras,1,2,0,9012.0,13056.0,20.95,69.95,0.9032258064516129,1.7419354838709677,7.0,13.0,11.0,19.0,5.0,7.0,-11.0,26.0,0.34408602150537637,0.6881720430107527
2016,Corinthians SP,América - MG,2,0,2,14664.0,5202.0,48.2,30.15,1.3225806451612903,0.6129032258064516,14.0,11.0,6.0,5.0,20.0,6.0,10.0,-31.0,0.5161290322580645,0.22580645161290322
2016,Ponte Preta,Santa Cruz - PE,3,0,2,8080.0,4310.0,28.15,10.65,1.3548387096774193,1.1290322580645162,13.0,12.0,6.0,6.0,20.0,5.0,-3.0,-22.0,0.4838709677419355,0.24731182795698925
2016,Santos FC,Grêmio Porto Alegre,1,1,1,13936.0,14210.0,36.0,54.53,1.5806451612903225,1.1612903225806452,17.0,10.0,4.0,13.0,10.0,8.0,21.0,2.0,0.5913978494623656,0.5053763440860215
2016,Sport - PE,Vitória - BA,1,0,2,7928.0,7166.0,42.5,23.45,1.2903225806451613,1.2258064516129032,10.0,14.0,7.0,9.0,14.0,8.0,-8.0,-5.0,0.3978494623655914,0.3763440860215054
2016,Fluminense RJ,São Paulo FC,1,2,0,12682.0,13374.0,53.85,62.95,1.2258064516129032,0.967741935483871,13.0,11.0,7.0,10.0,12.0,9.0,4.0,-1.0,0.4946236559139785,0.41935483870967744
2016,Santa Cruz - PE,Botafogo - RJ,0,1,0,4310.0,10932.0,10.65,12.65,1.09375,1.28125,6.0,21.0,5.0,16.0,11.0,5.0,-23.0,6.0,0.23958333333333334,0.5520833333333334
2016,São Paulo FC,Ponte Preta,2,0,2,13374.0,8080.0,62.95,28.15,1.0,1.3125,11.0,12.0,9.0,13.0,13.0,6.0,1.0,-5.0,0.4375,0.46875
2016,Vitória - BA,Cruzeiro,0,1,0,7166.0,14064.0,23.45,54.85,1.1875,1.1875,9.0,15.0,8.0,11.0,13.0,8.0,-6.0,-3.0,0.3645833333333333,0.4270833333333333
2016,Flamengo RJ,Corinthians SP,2,2,1,13288.0,14664.0,55.55,48.2,1.40625,1.34375,18.0,7.0,7.0,14.0,11.0,7.0,14.0,10.0,0.6354166666666666,0.5104166666666666
2016,Palmeiras,Sport - PE,2,1,2,13056.0,7928.0,69.95,42.5,1.75,1.28125,20.0,5.0,7.0,10.0,15.0,7.0,27.0,-9.0,0.6979166666666666,0.3854166666666667
2016,Grêmio Porto Alegre,Internacional,0,0,1,14210.0,13000.0,54.53,43.6,1.125,0.96875,13.0,10.0,9.0,10.0,15.0,7.0,2.0,-5.0,0.5,0.3854166666666667
2016,Coritiba FC,Fluminense RJ,1,1,1,10686.0,12682.0,19.6,53.85,1.125,1.21875,9.0,12.0,11.0,13.0,11.0,8.0,-1.0,4.0,0.3958333333333333,0.4895833333333333
2016,Atlético Mineiro,Figueirense - SC,3,0,2,13244.0,9012.0,62.55,20.95,1.6875,0.875,17.0,7.0,8.0,7.0,14.0,11.0,14.0,-14.0,0.6145833333333334,0.3333333333333333
2016,Chapecoense,Santos FC,0,1,0,6336.0,13936.0,35.2,36.0,1.34375,1.5625,10.0,10.0,12.0,18.0,10.0,4.0,-8.0,22.0,0.4375,0.6041666666666666
2016,América - MG,Athletico Paranaense,1,0,2,5202.0,11218.0,30.15,40.73,0.625,1.0,6.0,20.0,6.0,15.0,14.0,3.0,-30.0,4.0,0.25,0.5
2016,Sport - PE,Ponte Preta,1,0,2,7928.0,8080.0,42.5,28.15,1.2727272727272727,1.2727272727272727,11.0,15.0,7.0,13.0,14.0,6.0,-8.0,-6.0,0.40404040404040403,0.45454545454545453
2016,Fluminense RJ,Vitória - BA,2,2,1,12682.0,7166.0,53.85,23.45,1.2424242424242424,1.2121212121212122,13.0,11.0,9.0,9.0,15.0,9.0,4.0,-6.0,0.48484848484848486,0.36363636363636365
2016,Corinthians SP,Chapecoense,1,1,1,14664.0,6336.0,48.2,35.2,1.3333333333333333,1.3333333333333333,14.0,11.0,8.0,10.0,10.0,13.0,10.0,-8.0,0.5050505050505051,0.43434343434343436
2016,Atlético Mineiro,Flamengo RJ,2,2,1,13244.0,13288.0,62.55,55.55,1.696969696969697,1.4242424242424243,17.0,7.0,9.0,18.0,7.0,8.0,14.0,14.0,0.6060606060606061,0.6262626262626263
2016,Athletico Paranaense,Cruzeiro,1,0,2,11218.0,14064.0,40.73,54.85,1.0,1.1515151515151516,16.0,14.0,3.0,11.0,14.0,8.0,5.0,-4.0,0.5151515151515151,0.41414141414141414
2016,Botafogo - RJ,Coritiba FC,0,0,1,10932.0,10686.0,12.65,19.6,1.2424242424242424,1.0909090909090908,16.0,11.0,6.0,9.0,12.0,12.0,6.0,-1.0,0.5454545454545454,0.3939393939393939
2016,Internacional,Santa Cruz - PE,1,1,1,13000.0,4310.0,43.6,10.65,0.9696969696969697,1.0909090909090908,10.0,15.0,8.0,6.0,21.0,6.0,-5.0,-23.0,0.3838383838383838,0.24242424242424243
2016,Santos FC,Palmeiras,1,0,2,13936.0,13056.0,36.0,69.95,1.5454545454545454,1.696969696969697,19.0,10.0,4.0,20.0,6.0,7.0,23.0,26.0,0.6161616161616161,0.6767676767676768
2016,Figueirense - SC,Grêmio Porto Alegre,0,0,1,9012.0,14210.0,20.95,54.53,0.8484848484848485,1.0909090909090908,7.0,14.0,12.0,13.0,10.0,10.0,-14.0,2.0,0.3333333333333333,0.494949494949495
2016,América - MG,São Paulo FC,1,0,2,5202.0,13374.0,30.15,62.95,0.6363636363636364,0.9696969696969697,7.0,20.0,6.0,11.0,13.0,9.0,-29.0,0.0,0.2727272727272727,0.42424242424242425
2016,Flamengo RJ,Botafogo - RJ,0,0,1,13288.0,10932.0,55.55,12.65,1.3823529411764706,1.2058823529411764,18.0,7.0,9.0,16.0,11.0,7.0,14.0,6.0,0.6176470588235294,0.5392156862745098
2016,São Paulo FC,Corinthians SP,4,0,2,13374.0,14664.0,62.95,48.2,1.0588235294117647,1.2941176470588236,12.0,13.0,9.0,14.0,12.0,8.0,4.0,6.0,0.4411764705882353,0.49019607843137253
2016,Ponte Preta,Santos FC,1,2,0,8080.0,13936.0,28.15,36.0,1.2647058823529411,1.5588235294117647,13.0,15.0,6.0,20.0,10.0,4.0,-7.0,24.0,0.4411764705882353,0.6274509803921569
2016,Vitória - BA,Athletico Paranaense,3,2,2,7166.0,11218.0,23.45,40.73,1.2647058823529411,1.0294117647058822,10.0,15.0,9.0,16.0,15.0,3.0,-5.0,4.0,0.38235294117647056,0.5
2016,Palmeiras,Internacional,1,0,2,13056.0,13000.0,69.95,43.6,1.6764705882352942,0.9411764705882353,21.0,6.0,7.0,10.0,16.0,8.0,27.0,-6.0,0.6862745098039216,0.37254901960784315
2016,Cruzeiro,Fluminense RJ,4,2,2,14064.0,12682.0,54.85,53.85,1.2352941176470589,1.2647058823529411,12.0,14.0,8.0,13.0,12.0,9.0,-2.0,2.0,0.43137254901960786,0.47058823529411764
2016,Santa Cruz - PE,América - MG,1,0,2,4310.0,5202.0,10.65,30.15,1.088235294117647,0.6176470588235294,7.0,21.0,6.0,7.0,21.0,6.0,-22.0,-30.0,0.2647058823529412,0.2647058823529412
2016,Coritiba FC,Atlético Mineiro,2,0,2,10686.0,13244.0,19.6,62.55,1.1176470588235294,1.6470588235294117,10.0,12.0,12.0,17.0,8.0,9.0,1.0,12.0,0.4117647058823529,0.5882352941176471
2016,Chapecoense,Figueirense - SC,1,0,2,6336.0,9012.0,35.2,20.95,1.3235294117647058,0.8235294117647058,11.0,10.0,13.0,7.0,15.0,12.0,-7.0,-15.0,0.45098039215686275,0.3235294117647059
2016,Grêmio Porto Alegre,Sport - PE,0,3,0,14210.0,7928.0,54.53,42.5,1.0588235294117647,1.3235294117647058,13.0,11.0,10.0,12.0,15.0,7.0,-1.0,-5.0,0.4803921568627451,0.4215686274509804
2016,Fluminense RJ,Athletico Paranaense,1,1,1,12682.0,11218.0,53.85,40.73,1.2571428571428571,1.0285714285714285,13.0,12.0,10.0,16.0,15.0,4.0,2.0,4.0,0.4666666666666667,0.49523809523809526
2016,Botafogo - RJ,Chapecoense,0,2,0,10932.0,6336.0,12.65,35.2,1.1714285714285715,1.3428571428571427,16.0,12.0,7.0,12.0,10.0,13.0,4.0,-5.0,0.5238095238095238,0.4666666666666667
2016,Coritiba FC,Santa Cruz - PE,1,0,2,10686.0,4310.0,19.6,10.65,1.1142857142857143,1.0571428571428572,11.0,12.0,12.0,7.0,22.0,6.0,2.0,-23.0,0.42857142857142855,0.2571428571428571
2016,Figueirense - SC,Corinthians SP,1,1,1,9012.0,14664.0,20.95,48.2,0.8285714285714286,1.2857142857142858,7.0,15.0,13.0,14.0,12.0,9.0,-15.0,6.0,0.3238095238095238,0.4857142857142857
2016,América - MG,Flamengo RJ,0,1,0,5202.0,13288.0,30.15,55.55,0.6,1.3714285714285714,7.0,22.0,6.0,19.0,7.0,9.0,-31.0,15.0,0.2571428571428571,0.6285714285714286
2016,Sport - PE,Cruzeiro,0,1,0,7928.0,14064.0,42.5,54.85,1.2857142857142858,1.2285714285714286,12.0,16.0,7.0,13.0,14.0,8.0,-6.0,-1.0,0.4095238095238095,0.44761904761904764
2016,São Paulo FC,Grêmio Porto Alegre,1,1,1,13374.0,14210.0,62.95,54.53,1.0571428571428572,1.0571428571428572,12.0,13.0,10.0,13.0,11.0,11.0,4.0,-1.0,0.4380952380952381,0.47619047619047616
2016,Santos FC,Vitória - BA,3,2,2,13936.0,7166.0,36.0,23.45,1.6,1.2857142857142858,21.0,10.0,4.0,10.0,16.0,9.0,25.0,-6.0,0.638095238095238,0.37142857142857144
2016,Atlético Mineiro,Palmeiras,1,1,1,13244.0,13056.0,62.55,69.95,1.6285714285714286,1.6571428571428573,17.0,8.0,10.0,21.0,6.0,8.0,12.0,27.0,0.580952380952381,0.6761904761904762
2016,Internacional,Ponte Preta,1,1,1,13000.0,8080.0,43.6,28.15,0.9428571428571428,1.2571428571428571,10.0,16.0,9.0,13.0,15.0,7.0,-6.0,-7.0,0.37142857142857144,0.4380952380952381
2016,Vitória - BA,Figueirense - SC,4,0,2,7166.0,9012.0,23.45,20.95,1.3611111111111112,0.8055555555555556,11.0,16.0,9.0,7.0,16.0,13.0,-2.0,-19.0,0.3888888888888889,0.3148148148148148
2016,Palmeiras,Botafogo - RJ,1,0,2,13056.0,10932.0,69.95,12.65,1.6388888888888888,1.1388888888888888,22.0,6.0,8.0,16.0,13.0,7.0,28.0,3.0,0.6851851851851852,0.5092592592592593
2016,Cruzeiro,Santos FC,2,2,1,14064.0,13936.0,54.85,36.0,1.25,1.6111111111111112,13.0,14.0,9.0,21.0,10.0,5.0,-1.0,25.0,0.4444444444444444,0.6296296296296297
2016,Grêmio Porto Alegre,América - MG,3,0,2,14210.0,5202.0,54.53,30.15,1.1111111111111112,0.5833333333333334,14.0,11.0,11.0,7.0,23.0,6.0,2.0,-34.0,0.49074074074074076,0.25
2016,Athletico Paranaense,Sport - PE,2,0,2,11218.0,7928.0,40.73,42.5,1.0555555555555556,1.25,17.0,15.0,4.0,12.0,17.0,7.0,6.0,-8.0,0.5092592592592593,0.39814814814814814
2016,Ponte Preta,Fluminense RJ,1,0,2,8080.0,12682.0,28.15,53.85,1.25,1.2222222222222223,14.0,15.0,7.0,13.0,13.0,10.0,-6.0,1.0,0.4537037037037037,0.4537037037037037
2016,Flamengo RJ,Coritiba FC,2,2,1,13288.0,10686.0,55.55,19.6,1.3888888888888888,1.1388888888888888,19.0,7.0,10.0,11.0,12.0,13.0,15.0,2.0,0.6203703703703703,0.42592592592592593
2016,Chapecoense,São Paulo FC,2,0,2,6336.0,13374.0,35.2,62.95,1.3611111111111112,1.0277777777777777,13.0,10.0,13.0,12.0,14.0,10.0,-3.0,2.0,0.48148148148148145,0.42592592592592593
2016,Santa Cruz - PE,Atlético Mineiro,3,3,1,4310.0,13244.0,10.65,62.55,1.1111111111111112,1.6666666666666667,7.0,22.0,7.0,17.0,8.0,11.0,-23.0,12.0,0.25925925925925924,0.5740740740740741
2016,Corinthians SP,Internacional,1,0,2,14664.0,13000.0,48.2,43.6,1.2777777777777777,0.9166666666666666,15.0,12.0,9.0,10.0,17.0,9.0,7.0,-7.0,0.5,0.3611111111111111
2016,Botafogo - RJ,Ponte Preta,1,1,1,10932.0,8080.0,12.65,28.15,1.135135135135135,1.2432432432432432,16.0,13.0,8.0,14.0,15.0,8.0,3.0,-6.0,0.5045045045045045,0.45045045045045046
2016,América - MG,Sport - PE,2,2,1,5202.0,7928.0,30.15,42.5,0.6216216216216216,1.2702702702702702,7.0,23.0,7.0,12.0,17.0,8.0,-34.0,-8.0,0.25225225225225223,0.3963963963963964
2016,Corinthians SP,Athletico Paranaense,0,0,1,14664.0,11218.0,48.2,40.73,1.2432432432432432,1.027027027027027,15.0,12.0,10.0,17.0,15.0,5.0,7.0,6.0,0.4954954954954955,0.5045045045045045
2016,Flamengo RJ,Santos FC,2,0,2,13288.0,13936.0,55.55,36.0,1.4054054054054055,1.5675675675675675,20.0,7.0,10.0,21.0,11.0,5.0,17.0,23.0,0.6306306306306306,0.6126126126126126
2016,Palmeiras,Chapecoense,1,0,2,13056.0,6336.0,69.95,35.2,1.6216216216216217,1.3243243243243243,23.0,6.0,8.0,13.0,11.0,13.0,29.0,-4.0,0.6936936936936937,0.46846846846846846
2016,Atlético Mineiro,São Paulo FC,1,2,0,13244.0,13374.0,62.55,62.95,1.6486486486486487,1.054054054054054,17.0,9.0,11.0,13.0,14.0,10.0,11.0,3.0,0.5585585585585585,0.44144144144144143
2016,Internacional,Cruzeiro,1,0,2,13000.0,14064.0,43.6,54.85,0.918918918918919,1.2162162162162162,11.0,17.0,9.0,13.0,15.0,9.0,-6.0,-2.0,0.3783783783783784,0.43243243243243246
2016,Figueirense - SC,Fluminense RJ,1,0,2,9012.0,12682.0,20.95,53.85,0.8108108108108109,1.1891891891891893,8.0,16.0,13.0,13.0,14.0,10.0,-18.0,0.0,0.3333333333333333,0.44144144144144143
2016,Santa Cruz - PE,Grêmio Porto Alegre,5,1,2,4310.0,14210.0,10.65,54.53,1.2162162162162162,1.1081081081081081,8.0,22.0,7.0,14.0,12.0,11.0,-19.0,-2.0,0.27927927927927926,0.4774774774774775
2016,Coritiba FC,Vitória - BA,0,1,0,10686.0,7166.0,19.6,23.45,1.1081081081081081,1.3513513513513513,11.0,13.0,13.0,12.0,16.0,9.0,1.0,-1.0,0.4144144144144144,0.40540540540540543
2016,Chapecoense,Atlético Mineiro,0,0,1,6336.0,13244.0,35.2,62.55,1.2894736842105263,1.605263157894737,13.0,11.0,14.0,17.0,9.0,12.0,-4.0,11.0,0.4649122807017544,0.5526315789473685
2016,Vitória - BA,Palmeiras,1,2,0,7166.0,13056.0,23.45,69.95,1.3421052631578947,1.631578947368421,12.0,17.0,9.0,24.0,6.0,8.0,-2.0,30.0,0.39473684210526316,0.7017543859649122
2016,Fluminense RJ,Internacional,1,1,1,12682.0,13000.0,53.85,43.6,1.1842105263157894,0.9210526315789473,13.0,14.0,11.0,11.0,17.0,10.0,0.0,-6.0,0.43859649122807015,0.37719298245614036
2016,São Paulo FC,Santa Cruz - PE,5,0,2,13374.0,4310.0,62.95,10.65,1.1578947368421053,1.1842105263157894,14.0,14.0,10.0,8.0,23.0,7.0,8.0,-24.0,0.45614035087719296,0.2719298245614035
2016,Santos FC,América - MG,1,0,2,13936.0,5202.0,36.0,30.15,1.5526315789473684,0.6052631578947368,22.0,11.0,5.0,7.0,24.0,7.0,24.0,-35.0,0.6228070175438597,0.24561403508771928
2016,Cruzeiro,Corinthians SP,3,2,2,14064.0,14664.0,54.85,48.2,1.263157894736842,1.263157894736842,14.0,15.0,9.0,15.0,13.0,10.0,-1.0,6.0,0.4473684210526316,0.4824561403508772
2016,Grêmio Porto Alegre,Botafogo - RJ,0,1,0,14210.0,10932.0,54.53,12.65,1.0789473684210527,1.131578947368421,14.0,13.0,11.0,17.0,13.0,8.0,-3.0,4.0,0.4649122807017544,0.5175438596491229
2016,Athletico Paranaense,Flamengo RJ,0,0,1,11218.0,13288.0,40.73,55.55,1.0,1.368421052631579,17.0,15.0,6.0,20.0,7.0,11.0,6.0,17.0,0.5,0.6228070175438597
2016,Ponte Preta,Coritiba FC,2,0,2,8080.0,10686.0,28.15,19.6,1.263157894736842,1.0789473684210527,15.0,15.0,8.0,11.0,14.0,13.0,-4.0,-1.0,0.4649122807017544,0.40350877192982454
2016,Sport - PE,Figueirense - SC,2,0,2,7928.0,9012.0,42.5,20.95,1.2894736842105263,0.7894736842105263,13.0,17.0,8.0,8.0,17.0,13.0,-6.0,-20.0,0.41228070175438597,0.32456140350877194
2017,Flamengo RJ,Atlético Mineiro,1,1,1,11952.0,14320.0,84.08,78.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2017,Corinthians SP,Chapecoense,1,1,1,14428.0,7596.0,49.5,36.93,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2017,Fluminense RJ,Santos FC,3,2,2,11628.0,14574.0,36.55,54.35,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0
2017,Palmeiras,Vasco da Gama,4,0,2,14720.0,10040.0,67.4,35.85,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,-4.0,1.0,0.0
2017,Cruzeiro,São Paulo FC,1,0,2,14202.0,12430.0,74.83,92.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0
2017,Bahia - BA,Athletico Paranaense,6,2,2,6698.0,11012.0,34.25,43.68,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,-4.0,1.0,0.0
2017,Ponte Preta,Sport - PE,4,0,2,9076.0,8019.0,33.45,42.9,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,-4.0,1.0,0.0
2017,Avaí - SC,Vitória - BA,0,0,1,5894.0,7547.0,4.9,38.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2017,Grêmio Porto Alegre,Botafogo - RJ,2,0,2,15028.0,10936.0,59.45,30.2,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,1.0,0.0
2017,Coritiba FC,Atlético Goianiense,4,1,2,9414.0,5443.0,30.08,14.9,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,-3.0,1.0,0.0
2017,Santos FC,Coritiba FC,1,0,2,14574.0,9414.0,54.35,30.08,1.5,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.5,0.5
2017,Atlético Goianiense,Flamengo RJ,0,3,0,5443.0,11952.0,14.9,84.08,0.5,2.0,0.0,2.0,0.0,1.0,0.0,1.0,-6.0,3.0,0.0,0.6666666666666666
2017,Chapecoense,Palmeiras,1,0,2,7596.0,14720.0,36.93,67.4,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.6666666666666666,0.5
2017,Vasco da Gama,Bahia - BA,2,1,2,10040.0,6698.0,35.85,34.25,1.0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,-3.0,3.0,0.5,0.5
2017,Atlético Mineiro,Fluminense RJ,1,2,0,14320.0,11628.0,78.1,36.55,1.0,2.5,0.0,1.0,1.0,2.0,0.0,0.0,-1.0,2.0,0.16666666666666666,1.0
2017,Athletico Paranaense,Grêmio Porto Alegre,0,2,0,11012.0,15028.0,43.68,59.45,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,-6.0,4.0,0.0,1.0
2017,Vitória - BA,Corinthians SP,0,1,0,7547.0,14428.0,38.75,49.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.16666666666666666,0.6666666666666666
2017,Botafogo - RJ,Ponte Preta,2,0,2,10936.0,9076.0,30.2,33.45,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.5,0.5
2017,Sport - PE,Cruzeiro,1,1,1,8019.0,14202.0,42.9,74.83,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-4.0,1.0,0.16666666666666666,0.6666666666666666
2017,São Paulo FC,Avaí - SC,2,0,2,12430.0,5894.0,92.05,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-2.0,0.5,0.16666666666666666
